UserID,UserID,Name,Surname,Email,Gender,Age_Group,Age_Category,Race,Province,Instagram_Handles,Channel2,LocalTime_SAST,Duration 2
840081,840081,Chas ,Sytsma,Chas 352@gmail.com,male,20-29,Adult,black,Gauteng,@Chas 35,Trace TV,3/3/2016 22:49,2026-04-16T00:00:48.000Z
850656,850656,Carter ,Hoadley,Carter 33@mail.com,male,20-29,Adult,black,Mpumalanga,@Carter 3,Africa Magic,3/5/2016 23:12,2026-04-16T00:00:17.000Z
851376,851376,Charlie ,Hier,Charlie 365@mailxyz.com,male,19-Oct,Young Adults,white,Eastern Cape,@Charlie 36,ICC Cricket World Cup 2011,3/9/2016 12:45,2026-04-16T00:01:54.000Z
852672,852672,Stephen ,Mcculloch,Stephen 153@mail.com,male,40-49,Mature Adult,black,Mpumalanga,@Stephen 15,SuperSport Blitz,3/5/2016 12:49,2026-04-16T00:06:22.000Z
852681,852681,Lane ,Tatham,Lane 114@abcmail.com,male,20-29,Adult,white,Free State,@Lane 11,Supersport Live Events,3/3/2016 12:21,2026-04-16T00:00:16.000Z
861217,861217,Bess ,Jacox,Bess 232@gmail.com,female,40-49,Mature Adult,None,Kwazulu Natal,@Bess 23,ICC Cricket World Cup 2011,3/26/2016 15:31,2026-04-16T04:36:12.000Z
865440,865440,Hollis ,Mcculloch,Hollis 384@abcmail.com,male,30-39,Adult,indian_asian,Gauteng,@Hollis 38,Supersport Live Events,3/14/2016 10:35,2026-04-16T00:21:28.000Z
866215,866215,Shane ,Mccown,Shane 24@abcmail.com,male,20-29,Young Adults,black,Kwazulu Natal,@Shane 2,Trace TV,3/7/2016 18:00,2026-04-16T00:04:03.000Z
866295,866295,Randy ,Hoadley,Randy 391@yahoo.com,male,40-49,Mid Adult,None,Gauteng,@Randy 39,ICC Cricket World Cup 2011,3/15/2016 13:01,2026-04-16T00:46:48.000Z
866540,866540,Lucas ,Beville,Lucas 234@abcmail.com,male,30-39,Adult,coloured,Western Cape,@Lucas 23,Channel O,3/8/2016 21:30,2026-04-16T00:00:12.000Z
866564,866564,Cody ,Styer,Cody 123@mail.com,male,30-39,Adult,indian_asian,Gauteng,@Cody 12,ICC Cricket World Cup 2011,3/20/2016 13:15,2026-04-16T00:11:18.000Z
866592,866592,Chas ,Sytsma,Chas 353@mail.com,male,20-29,Adult,indian_asian,Gauteng,@Chas 35,ICC Cricket World Cup 2011,3/12/2016 12:20,2026-04-16T01:24:50.000Z
866623,866623,Markus ,Pilot,Markus 195@mailxyz.com,male,40-49,Mid Adult,other,Western Cape,@Markus 19,CNN,3/11/2016 0:15,2026-04-16T00:11:32.000Z
866660,866660,Garry ,Pool,Garry 285@mailxyz.com,male,20-29,Young Adults,black,North West,@Garry 28,ICC Cricket World Cup 2011,3/13/2016 15:30,2026-04-16T00:01:04.000Z
866891,866891,Michel ,Mcculloch,Michel 205@mailxyz.com,male,30-39,Mid Adult,indian_asian,Kwazulu Natal,@Michel 20,Boomerang,3/9/2016 17:21,2026-04-16T00:00:51.000Z
866901,866901,Cory ,Jacox,Cory 103@mail.com,male,30-39,Mid Adult,white,Gauteng,@Cory 10,SuperSport Blitz,3/18/2016 10:58,2026-04-16T00:12:28.000Z
867252,867252,Earl ,Sytsma,Earl 421@yahoo.com,male,20-29,Young Adults,indian_asian,Gauteng,@Earl 42,DStv Events 1,3/9/2016 19:26,2026-04-16T00:01:45.000Z
867337,867337,None,None,Blanca 355@mailxyz.com,None,0-9,Child/Infant,None,None,None,ICC Cricket World Cup 2011,3/18/2016 15:58,2026-04-16T00:00:16.000Z
867340,867340,Kyle ,Gettys,Kyle 61@yahoo.com,male,20-29,Adult,black,Gauteng,@Kyle 6,Cartoon Network,3/14/2016 16:12,2026-04-16T00:02:00.000Z
867693,867693,None,None,Lillian 201@yahoo.com,None,0-9,Child/Infant,None,None,None,SawSee,3/14/2016 23:47,2026-04-16T00:00:26.000Z
869301,869301,Meghann ,Curran,Meghann 52@gmail.com,female,40-49,Mid Adult,coloured,Eastern Cape,@Meghann 5,Trace TV,3/7/2016 14:35,2026-04-16T00:06:57.000Z
870488,870488,Robby ,Slane,Robby 161@yahoo.com,male,19-Oct,Young Adults,coloured,Western Cape,@Robby 16,Supersport Live Events,3/4/2016 7:35,2026-04-16T00:00:08.000Z
881496,881496,Stacy ,Curran,Stacy 272@gmail.com,male,40-49,Mid Adult,indian_asian,Kwazulu Natal,@Stacy 27,ICC Cricket World Cup 2011,3/5/2016 21:05,2026-04-16T00:00:46.000Z
882193,882193,Luanna ,Hoadley,Luanna 334@abcmail.com,female,30-39,Adult,indian_asian,Gauteng,@Luanna 33,ICC Cricket World Cup 2011,3/15/2016 12:05,2026-04-16T00:02:40.000Z
886721,886721,Robby ,Langenfeld,Robby 163@mail.com,male,30-39,Adult,indian_asian,Gauteng,@Robby 16,Boomerang,3/22/2016 1:43,2026-04-16T00:00:21.000Z
892225,892225,Hugh,Shkreli,Hugh14@abcmail.com,male,30-39,Mid Adult,None,Western Cape,@Hugh1,SuperSport Blitz,3/22/2016 20:42,2026-04-16T00:03:52.000Z
892643,892643,Valentine ,Borelli,Valentine 471@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Valentine 47,Boomerang,1/2/2016 2:24,2026-04-16T03:32:21.000Z
893029,893029,Bernardo ,Vital,Bernardo 324@abcmail.com,male,40-49,Mid Adult,None,Western Cape,@Bernardo 32,ICC Cricket World Cup 2011,3/20/2016 17:37,2026-04-16T00:06:20.000Z
893717,893717,Bret ,Deblois,Bret 315@mailxyz.com,male,20-29,Young Adults,black,Limpopo,@Bret 31,Africa Magic,3/20/2016 15:21,2026-04-16T00:00:31.000Z
893730,893730,Earl ,Deblois,Earl 422@gmail.com,male,20-29,Adult,black,Eastern Cape,@Earl 42,SawSee,3/19/2016 15:33,2026-04-16T00:00:51.000Z
893882,893882,Jacinto ,Condie,Jacinto 255@mailxyz.com,male,30-39,Adult,indian_asian,Kwazulu Natal,@Jacinto 25,Supersport Live Events,3/24/2016 15:42,2026-04-16T00:36:10.000Z
893914,893914,Lloyd ,Mccollum,Lloyd 74@abcmail.com,male,30-39,Mid Adult,black,Mpumalanga,@Lloyd 7,Africa Magic,2/21/2016 14:05,2026-04-16T00:00:15.000Z
894090,894090,Bret ,Leicht,Bret 311@yahoo.com,male,30-39,Mid Adult,None,Mpumalanga,@Bret 31,Channel O,1/6/2016 12:17,2026-04-16T00:17:21.000Z
894104,894104,Jared ,Mina,Jared 501@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Jared 50,SuperSport Blitz,3/21/2016 11:36,2026-04-16T00:00:24.000Z
894256,894256,Irving ,Mccown,Irving 52@gmail.com,male,50-59,Pre_Retirement,white,Gauteng,@Irving 5,CNN,3/23/2016 13:14,2026-04-16T00:00:15.000Z
894417,894417,None,None,Seema 343@mail.com,None,0-9,Child/Infant,None,None,None,E! Entertainment,3/24/2016 7:48,2026-04-16T00:01:02.000Z
903467,903467,Briana ,Caves,Briana 14@abcmail.com,female,40-49,Mature Adult,white,Western Cape,@Briana 1,Boomerang,3/25/2016 15:18,2026-04-16T00:05:31.000Z
904340,904340,Wilton ,Mosser,Wilton 412@gmail.com,male,20-29,Adult,indian_asian,Gauteng,@Wilton 41,E! Entertainment,3/26/2016 23:29,2026-04-16T00:00:00.000Z
905271,905271,Abel ,Langenfeld,Abel 185@mailxyz.com,male,30-39,Mid Adult,coloured,Eastern Cape,@Abel 18,Supersport Live Events,3/4/2016 10:20,2026-04-16T00:04:24.000Z
907264,907264,Emerson ,Reisinger,Emerson 245@mailxyz.com,male,30-39,Adult,black,Gauteng,@Emerson 24,Africa Magic,3/26/2016 15:58,2026-04-16T00:15:47.000Z
919808,919808,Markus ,Hoadley,Markus 192@gmail.com,male,20-29,Young Adults,black,Eastern Cape,@Markus 19,M-Net,3/25/2016 13:47,2026-04-16T00:00:53.000Z
924896,924896,Haywood ,Zweifel,Haywood 91@yahoo.com,male,20-29,Adult,indian_asian,Gauteng,@Haywood 9,ICC Cricket World Cup 2011,3/30/2016 12:23,2026-04-16T01:01:38.000Z
925648,925648,Bret ,Wigfall,Bret 312@gmail.com,male,30-39,Adult,indian_asian,Gauteng,@Bret 31,Supersport Live Events,3/30/2016 16:46,2026-04-16T00:01:34.000Z
926675,926675,Carter ,Shkreli,Carter 35@mailxyz.com,male,20-29,Adult,indian_asian,Kwazulu Natal,@Carter 3,ICC Cricket World Cup 2011,3/30/2016 10:50,2026-04-16T00:14:58.000Z
927246,927246,Claud ,Zweifel,Claud 345@mailxyz.com,male,20-29,Adult,indian_asian,Gauteng,@Claud 34,SuperSport Blitz,3/29/2016 22:11,2026-04-16T00:00:28.000Z
927629,927629,Jacinto ,Mcclaine,Jacinto 251@yahoo.com,male,20-29,Adult,indian_asian,Gauteng,@Jacinto 25,Supersport Live Events,3/30/2016 16:31,2026-04-16T00:00:46.000Z
927910,927910,Yong ,Mina,Yong 481@yahoo.com,male,30-39,Mid Adult,indian_asian,Gauteng,@Yong 48,ICC Cricket World Cup 2011,3/29/2016 8:48,2026-04-16T00:00:24.000Z
928256,928256,Donald ,Woolard,Donald 224@abcmail.com,male,20-29,Young Adults,coloured,Gauteng,@Donald 22,ICC Cricket World Cup 2011,3/30/2016 11:11,2026-04-16T00:06:24.000Z
929024,929024,Abel ,Hoadley,Abel 184@abcmail.com,male,60-69,Seniors,white,Gauteng,@Abel 18,Supersport Live Events,3/24/2016 11:34,2026-04-16T00:15:18.000Z
930094,930094,Cody ,Styer,Cody 123@mail.com,male,20-29,Adult,other,Free State,@Cody 12,ICC Cricket World Cup 2011,3/29/2016 12:17,2026-04-16T00:01:24.000Z
930462,930462,Claud ,Mina,Claud 343@mail.com,male,30-39,Adult,coloured,Western Cape,@Claud 34,Boomerang,3/31/2016 21:26,2026-04-16T00:00:44.000Z
930568,930568,Brendan ,Caves,Brendan 452@gmail.com,male,20-29,Adult,indian_asian,Gauteng,@Brendan 45,CNN,3/28/2016 18:58,2026-04-16T00:01:05.000Z
930671,930671,Len ,Wigfall,Len 444@abcmail.com,male,40-49,Mid Adult,indian_asian,Gauteng,@Len 44,E! Entertainment,3/30/2016 19:53,2026-04-16T00:01:06.000Z
930897,930897,Hyman ,Paradis,Hyman 85@mailxyz.com,male,20-29,Young Adults,white,Mpumalanga,@Hyman 8,M-Net,3/27/2016 20:16,2026-04-16T00:00:14.000Z
931222,931222,Garry ,Marek,Garry 283@mail.com,male,20-29,Adult,indian_asian,Limpopo,@Garry 28,ICC Cricket World Cup 2011,3/29/2016 19:12,2026-04-16T00:00:58.000Z
931322,931322,Kyle ,Nicholls,Kyle 63@mail.com,male,30-39,Adult,indian_asian,Limpopo,@Kyle 6,Boomerang,3/31/2016 23:08,2026-04-16T00:00:54.000Z
931586,931586,Abel ,Mcculloch,Abel 185@mailxyz.com,male,30-39,Adult,indian_asian,Gauteng,@Abel 18,Boomerang,3/31/2016 1:04,2026-04-16T00:00:11.000Z
939662,939662,Samuel ,Paradis,Samuel 265@mailxyz.com,male,20-29,Young Adults,black,Mpumalanga,@Samuel 26,ICC Cricket World Cup 2011,3/30/2016 14:48,2026-04-16T00:02:10.000Z
940010,940010,Kip ,Caves,Kip 141@yahoo.com,male,20-29,Adult,black,Gauteng,@Kip 14,Supersport Live Events,3/26/2016 10:35,2026-04-16T00:00:40.000Z
940027,940027,Irving ,Restivo,Irving 51@yahoo.com,male,90+,Advanced Age,None,Limpopo,@Irving 5,Africa Magic,3/30/2016 9:34,2026-04-16T00:00:09.000Z
940064,940064,Dee ,Restivo,Dee 214@abcmail.com,male,40-49,Mature Adult,coloured,Western Cape,@Dee 21,Cartoon Network,3/23/2016 7:29,2026-04-16T00:06:46.000Z
940154,940154,Stacy ,Beville,Stacy 274@abcmail.com,male,30-39,Mid Adult,indian_asian,Gauteng,@Stacy 27,ICC Cricket World Cup 2011,3/18/2016 15:48,2026-04-16T00:10:44.000Z
940176,940176,Loyd ,Roquemore,Loyd 492@gmail.com,male,30-39,Adult,black,Eastern Cape,@Loyd 49,Supersport Live Events,1/6/2016 11:26,2026-04-16T00:10:38.000Z
940290,940290,Emerson ,Leicht,Emerson 244@abcmail.com,male,60-69,Seniors,None,Gauteng,@Emerson 24,CNN,3/13/2016 19:12,2026-04-16T00:02:28.000Z
940343,940343,Haywood ,Bilyeu,Haywood 91@yahoo.com,male,30-39,Mid Adult,black,Mpumalanga,@Haywood 9,Channel O,3/29/2016 10:02,2026-04-16T00:02:45.000Z
940434,940434,Carter ,Borelli,Carter 31@yahoo.com,male,20-29,Young Adults,coloured,Western Cape,@Carter 3,DStv Events 1,3/29/2016 22:17,2026-04-16T00:01:40.000Z
940590,940590,Dee ,Mccollum,Dee 211@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Dee 21,SuperSport Blitz,3/28/2016 18:00,2026-04-16T00:00:10.000Z
940794,940794,Loyd ,Tancredi,Loyd 495@mailxyz.com,male,30-39,Adult,white,Mpumalanga,@Loyd 49,DStv Events 1,3/29/2016 23:58,2026-04-16T00:00:45.000Z
940797,940797,Kyle ,Pilot,Kyle 63@mail.com,male,40-49,Mid Adult,coloured,Eastern Cape,@Kyle 6,ICC Cricket World Cup 2011,3/1/2016 12:31,2026-04-16T00:04:32.000Z
940811,940811,Robby ,Holt,Robby 162@gmail.com,male,40-49,Mature Adult,coloured,Kwazulu Natal,@Robby 16,ICC Cricket World Cup 2011,3/16/2016 14:33,2026-04-16T00:10:38.000Z
941003,941003,Randy ,Vital,Randy 393@mail.com,male,20-29,Young Adults,black,Gauteng,@Randy 39,CNN,3/24/2016 21:44,2026-04-16T00:01:11.000Z
941116,941116,Lloyd ,Condie,Lloyd 72@gmail.com,male,30-39,Adult,indian_asian,Mpumalanga,@Lloyd 7,Africa Magic,3/29/2016 21:49,2026-04-16T00:01:33.000Z
941456,941456,Len ,Caves,Len 443@mail.com,male,20-29,Young Adults,coloured,Eastern Cape,@Len 44,Supersport Live Events,3/11/2016 20:17,2026-04-16T01:30:12.000Z
941488,941488,Samuel ,Deblois,Samuel 262@gmail.com,male,30-39,Mid Adult,indian_asian,Gauteng,@Samuel 26,Supersport Live Events,3/28/2016 20:10,2026-04-16T00:01:26.000Z
1106115,1106115,Irmgard ,Bilyeu,Irmgard 413@mail.com,female,20-29,Adult,black,Western Cape,@Irmgard 41,Trace TV,1/11/2016 17:33,2026-04-16T00:05:57.000Z
1107089,1107089,Dee ,Creager,Dee 211@yahoo.com,male,30-39,Adult,white,Western Cape,@Dee 21,DStv Events 1,1/21/2016 20:03,2026-04-16T00:01:30.000Z
1107941,1107941,Brendan ,Mina,Brendan 452@gmail.com,male,20-29,Young Adults,white,Gauteng,@Brendan 45,Trace TV,1/19/2016 12:24,2026-04-16T00:01:00.000Z
1109229,1109229,Kip ,Hoadley,Kip 144@abcmail.com,male,20-29,Adult,coloured,Western Cape,@Kip 14,Trace TV,3/8/2016 9:58,2026-04-16T00:04:42.000Z
1999958,1999958,Irving ,Restivo,Irving 54@abcmail.com,male,20-29,Young Adults,indian_asian,Mpumalanga,@Irving 5,ICC Cricket World Cup 2011,3/19/2016 11:03,2026-04-16T00:29:08.000Z
2090538,2090538,Stephen ,Jacox,Stephen 153@mail.com,male,30-39,Mid Adult,indian_asian,Gauteng,@Stephen 15,ICC Cricket World Cup 2011,3/30/2016 16:58,2026-04-16T00:29:56.000Z
2092115,2092115,Cory ,Bilyeu,Cory 104@abcmail.com,male,40-49,Mature Adult,black,Mpumalanga,@Cory 10,Boomerang,1/8/2016 16:23,2026-04-16T00:01:13.000Z
2203633,2203633,Stephen ,Mastrangelo,Stephen 155@mailxyz.com,male,70-79,Seniors,white,Eastern Cape,@Stephen 15,E! Entertainment,2/16/2016 18:29,2026-04-16T00:01:26.000Z
2204160,2204160,Emerson ,Holt,Emerson 245@mailxyz.com,male,30-39,Adult,None,Mpumalanga,@Emerson 24,Supersport Live Events,1/5/2016 15:02,2026-04-16T00:00:00.000Z
2204253,2204253,Jacinto ,Martello,Jacinto 252@gmail.com,male,30-39,Mid Adult,indian_asian,Mpumalanga,@Jacinto 25,ICC Cricket World Cup 2011,3/30/2016 17:13,2026-04-16T01:55:50.000Z
2204358,2204358,Cory ,Mcclaine,Cory 104@abcmail.com,male,50-59,Mature Adult,coloured,Western Cape,@Cory 10,M-Net,1/1/2016 23:17,2026-04-16T00:00:09.000Z
2216498,2216498,Chas ,Singer,Chas 355@mailxyz.com,male,50-59,Pre_Retirement,white,North West,@Chas 35,ICC Cricket World Cup 2011,3/25/2016 15:21,2026-04-16T00:00:50.000Z
2216581,2216581,Hyman ,Woolard,Hyman 85@mailxyz.com,male,40-49,Mature Adult,black,Eastern Cape,@Hyman 8,Channel O,2/23/2016 13:29,2026-04-16T00:05:15.000Z
2259942,2259942,Carter ,Bilyeu,Carter 31@yahoo.com,male,20-29,Adult,black,Mpumalanga,@Carter 3,Channel O,2/5/2016 15:06,2026-04-16T00:46:27.000Z
2285664,2285664,Dee ,Crotty,Dee 212@gmail.com,male,20-29,Adult,indian_asian,Mpumalanga,@Dee 21,SuperSport Blitz,3/25/2016 9:26,2026-04-16T00:00:00.000Z
2287279,2287279,Loyd ,Mina,Loyd 492@gmail.com,male,20-29,Adult,white,Gauteng,@Loyd 49,Cartoon Network,2/2/2016 22:45,2026-04-16T00:25:42.000Z
2288634,2288634,Lloyd ,Hier,Lloyd 74@abcmail.com,male,20-29,Adult,coloured,Western Cape,@Lloyd 7,ICC Cricket World Cup 2011,2/22/2016 17:23,2026-04-16T00:18:54.000Z
2288980,2288980,Cody ,Pilot,Cody 124@abcmail.com,male,30-39,Adult,indian_asian,Gauteng,@Cody 12,Trace TV,3/29/2016 21:19,2026-04-16T00:00:54.000Z
2359733,2359733,Len ,Pascarella,Len 444@abcmail.com,male,40-49,Mid Adult,black,Gauteng,@Len 44,Channel O,1/26/2016 23:50,2026-04-16T00:08:33.000Z
2361615,2361615,Raymundo ,Roquemore,Raymundo 433@mail.com,male,40-49,Mid Adult,None,Mpumalanga,@Raymundo 43,Africa Magic,1/4/2016 4:59,2026-04-16T00:17:54.000Z
2361784,2361784,Hollis ,Luthy,Hollis 381@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Hollis 38,Trace TV,1/3/2016 14:23,2026-04-16T00:04:30.000Z
2361806,2361806,Kip ,Vital,Kip 144@abcmail.com,male,20-29,Adult,black,Limpopo,@Kip 14,Africa Magic,3/10/2016 8:44,2026-04-16T00:00:01.000Z
2361963,2361963,Hugh,Pascarella,Hugh15@mailxyz.com,male,40-49,Mature Adult,white,Gauteng,@Hugh1,ICC Cricket World Cup 2011,2/19/2016 15:36,2026-04-16T00:42:40.000Z
2368365,2368365,Loyd ,Pascarella,Loyd 494@abcmail.com,male,20-29,Adult,coloured,Limpopo,@Loyd 49,ICC Cricket World Cup 2011,3/30/2016 13:17,2026-04-16T00:38:12.000Z
2368931,2368931,Abel ,Lavoie,Abel 185@mailxyz.com,male,30-39,Mid Adult,indian_asian,Limpopo,@Abel 18,Boomerang,2/20/2016 11:25,2026-04-16T00:01:32.000Z
2369790,2369790,Yong ,Curran,Yong 484@abcmail.com,male,20-29,Adult,indian_asian,Mpumalanga,@Yong 48,Cartoon Network,2/12/2016 15:01,2026-04-16T00:00:32.000Z
2369962,2369962,Hugh,Sieren,Hugh12@gmail.com,male,40-49,Mid Adult,indian_asian,Gauteng,@Hugh1,ICC Cricket World Cup 2011,3/29/2016 18:31,2026-04-16T00:26:18.000Z
2370560,2370560,Lane ,Mccown,Lane 111@yahoo.com,male,30-39,Adult,coloured,Eastern Cape,@Lane 11,Boomerang,1/5/2016 2:49,2026-04-16T00:00:37.000Z
2370690,2370690,Charlie ,Gettys,Charlie 362@gmail.com,male,20-29,Adult,indian_asian,Limpopo,@Charlie 36,SuperSport Blitz,2/14/2016 10:11,2026-04-16T00:09:22.000Z
2371031,2371031,Bernardo ,Pascarella,Bernardo 324@abcmail.com,male,50-59,Pre_Retirement,coloured,Western Cape,@Bernardo 32,SuperSport Blitz,1/19/2016 19:46,2026-04-16T00:02:32.000Z
2371059,2371059,Cory ,Gettys,Cory 101@yahoo.com,male,19-Oct,Teenagers,indian_asian,Gauteng,@Cory 10,SuperSport Blitz,3/20/2016 19:47,2026-04-16T00:08:54.000Z
2371074,2371074,Donald ,Hoadley,Donald 221@yahoo.com,male,40-49,Mid Adult,black,Western Cape,@Donald 22,Boomerang,1/19/2016 17:12,2026-04-16T00:07:17.000Z
2371138,2371138,Royal ,Mosser,Royal 171@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Royal 17,Trace TV,1/30/2016 12:58,2026-04-16T00:10:51.000Z
2415044,2415044,Markus ,Pilot,Markus 191@yahoo.com,male,20-29,Young Adults,indian_asian,Northern Cape,@Markus 19,ICC Cricket World Cup 2011,3/29/2016 15:20,2026-04-16T00:18:26.000Z
2415188,2415188,Jared ,Pilot,Jared 502@gmail.com,male,30-39,Mid Adult, ,Gauteng,@Jared 50,ICC Cricket World Cup 2011,3/30/2016 8:13,2026-04-16T00:05:46.000Z
2420497,2420497,Kyle ,Beville,Kyle 61@yahoo.com,male,20-29,Young Adults,coloured,Western Cape,@Kyle 6,Trace TV,1/10/2016 21:58,2026-04-16T00:47:54.000Z
2420731,2420731,Wilburn ,Marek,Wilburn 301@yahoo.com,male,40-49,Mid Adult,black,Gauteng,@Wilburn 30,Channel O,3/22/2016 19:26,2026-04-16T00:13:42.000Z
2422954,2422954,Valentine ,Singer,Valentine 473@mail.com,male,30-39,Mid Adult,coloured,Western Cape,@Valentine 47,Trace TV,1/13/2016 8:02,2026-04-16T00:23:09.000Z
2423099,2423099,Shelley ,Reisinger,Shelley 52@gmail.com,female,30-39,Mid Adult,black,Western Cape,@Shelley 5,CNN,2/12/2016 18:52,2026-04-16T00:00:11.000Z
2426146,2426146,Lillian ,Borelli,Lillian 365@mailxyz.com,female,30-39,Mid Adult,coloured,Western Cape,@Lillian 36,SuperSport Blitz,3/6/2016 17:29,2026-04-16T00:01:58.000Z
2426887,2426887,Wilburn ,Slane,Wilburn 301@yahoo.com,male,40-49,Mid Adult,indian_asian,Gauteng,@Wilburn 30,ICC Cricket World Cup 2011,3/30/2016 16:10,2026-04-16T00:00:36.000Z
2428163,2428163,Claud ,Pascarella,Claud 345@mailxyz.com,male,40-49,Mature Adult,black,Western Cape,@Claud 34,Supersport Live Events,2/19/2016 20:12,2026-04-16T00:01:04.000Z
2429528,2429528,Randy ,Sieren,Randy 394@abcmail.com,male,30-39,Adult,None,Gauteng,@Randy 39,DStv Events 1,3/25/2016 15:51,2026-04-16T00:00:30.000Z
242356,242356,Stacy ,Singer,Stacy 273@mail.com,male,30-39,Adult,white,Gauteng,@Stacy 27,ICC Cricket World Cup 2011,3/1/2016 11:03,2026-04-16T00:00:00.000Z
898831,898831,Samuel ,Langenfeld,Samuel 262@gmail.com,male,20-29,Adult,white,Gauteng,@Samuel 26,ICC Cricket World Cup 2011,3/23/2016 12:07,2026-04-16T00:00:00.000Z
872104,872104,Lucas ,Crotty,Lucas 233@mail.com,male,20-29,Young Adults,coloured,Western Cape,@Lucas 23,Supersport Live Events,3/19/2016 20:08,2026-04-16T00:00:00.000Z
924949,924949,Wilton ,Leicht,Wilton 411@yahoo.com,male,20-29,Adult,indian_asian,Gauteng,@Wilton 41,ICC Cricket World Cup 2011,3/30/2016 13:40,2026-04-16T00:00:00.000Z
484936,484936,Dion ,Deblois,Dion 332@gmail.com,male,30-39,Mid Adult,black,Eastern Cape,@Dion 33,Supersport Live Events,1/22/2016 15:49,2026-04-16T00:00:00.000Z
920091,920091,Stephen ,Mina,Stephen 153@mail.com,male,40-49,Mid Adult,indian_asian,Gauteng,@Stephen 15,SuperSport Blitz,3/22/2016 23:25,2026-04-16T00:00:00.000Z
2158646,2158646,Romeo ,Deblois,Romeo 371@yahoo.com,male,30-39,Adult,black,Gauteng,@Romeo 37,SuperSport Live Events,2/13/2016 19:06,2026-04-16T00:00:00.000Z
849265,849265,Kip ,Mcculloch,Kip 141@yahoo.com,male,20-29,Young Adults,None,Gauteng,@Kip 14,Channel O,3/7/2016 6:42,2026-04-16T00:00:00.000Z
623435,623435,Filiberto ,Borelli,Filiberto 43@mail.com,male,40-49,Mature Adult,white,Kwazulu Natal,@Filiberto 4,Supersport Live Events,1/21/2016 6:06,2026-04-16T00:00:00.000Z
1072207,1072207,Samuel ,Tatham,Samuel 263@mail.com,male,60-69,Seniors,white,Northern Cape,@Samuel 26,E! Entertainment,1/10/2016 19:43,2026-04-16T00:00:00.000Z
611044,611044,Filiberto ,Hier,Filiberto 44@abcmail.com,male,30-39,Adult,indian_asian,Gauteng,@Filiberto 4,Cartoon Network,3/28/2016 17:52,2026-04-16T00:00:00.000Z
877370,877370,Samuel ,Nicholls,Samuel 263@mail.com,male,20-29,Adult,other,Western Cape,@Samuel 26,SuperSport Blitz,3/17/2016 17:22,2026-04-16T00:00:00.000Z
3871,3871,None,None,Adela 222@gmail.com,None,0-9,Child/Infant,None,None,None,ICC Cricket World Cup 2011,3/30/2016 19:02,2026-04-16T00:01:10.000Z
11883,11883,None,None,Teresia 484@abcmail.com,None,0-9,Child/Infant,None,None,None,DStv Events 1,1/8/2016 8:12,2026-04-16T00:01:55.000Z
98046,98046,Donald ,Zweifel,Donald 223@mail.com,male,30-39,Adult,black,Kwazulu Natal,@Donald 22,Africa Magic,1/4/2016 22:41,2026-04-16T00:00:14.000Z
100538,100538,None,None,Epifania 75@mailxyz.com,None,0-9,Child/Infant,None,None,None,Supersport Live Events,3/24/2016 16:25,2026-04-16T01:32:30.000Z
103451,103451,Roxane ,Lavoie,Roxane 111@yahoo.com,female,20-29,Adult,black,Gauteng,@Roxane 11,E! Entertainment,1/16/2016 17:26,2026-04-16T00:07:28.000Z
115255,115255,Yong ,Jacox,Yong 481@yahoo.com,male,40-49,Mid Adult,black,Kwazulu Natal,@Yong 48,Africa Magic,1/28/2016 19:53,2026-04-16T00:00:04.000Z
135780,135780,Wilburn ,Bilyeu,Wilburn 302@gmail.com,male,40-49,Mature Adult,black,Kwazulu Natal,@Wilburn 30,Supersport Live Events,1/15/2016 19:57,2026-04-16T00:01:22.000Z
159156,159156,None,None,Zetta 73@mail.com,None,0-9,Child/Infant,None,None,None,Cartoon Network,3/6/2016 12:17,2026-04-16T00:00:21.000Z
